date-time,qty,charging
2025-10-27 12:45,25,false
2025-10-27 13:00,22,false
2025-10-27 13:15,20,false
2025-10-27 13:30,23,true
2025-10-27 13:45,50,true
2025-10-27 14:00,65,true
2025-10-27 14:15,80,true
2025-10-27 14:30,80,false
2025-10-27 14:45,86,true
2025-10-27 15:00,92,false
2025-10-27 15:15,92,false
2025-10-27 15:30,91,false
2025-10-27 15:45,85,false
2025-10-27 16:00,83,false
2025-10-27 16:15,79,false
2025-10-27 16:30,72,false
2025-10-27 16:45,69,false
2025-10-27 17:00,65,false
2025-10-27 17:15,61,false
2025-10-27 17:30,59,false
2025-10-27 17:45,58,false
2025-10-27 18:00,56,false
2025-10-27 18:15,54,false
2025-10-27 18:30,52,false
2025-10-27 18:45,51,false
2025-10-27 19:00,50,false
2025-10-27 19:15,48,false
2025-10-27 19:30,46,false
2025-10-27 19:45,43,false
2025-10-27 20:00,39,false
2025-10-27 20:15,36,false
2025-10-27 20:30,35,false
2025-10-27 20:45,32,false
2025-10-27 21:00,29,false
2025-10-27 21:15,28,false
2025-10-27 21:30,27,false
2025-10-27 21:45,26,false
2025-10-27 22:00,26,false
2025-10-27 22:15,23,false
2025-10-27 22:30,16,false
2025-10-27 22:45,8,false
2025-10-27 23:00,7,false
2025-10-27 23:15,24,true
2025-10-27 23:30,42,true
2025-10-27 23:45,59,true
