date-time,qty,charging
2026-07-23 00:00,21,false
2026-07-23 00:15,19,false
2026-07-23 00:30,19,false
2026-07-23 00:45,29,true
2026-07-23 01:00,44,true
2026-07-23 01:15,56,true
2026-07-23 01:30,67,true
2026-07-23 01:45,77,true
2026-07-23 02:00,85,true
2026-07-23 02:15,92,true
2026-07-23 02:30,96,true
2026-07-23 02:45,98,true
2026-07-23 03:00,100,true
2026-07-23 03:15,100,true
2026-07-23 03:30,100,false
2026-07-23 03:45,100,false
2026-07-23 04:00,100,false
2026-07-23 04:15,100,false
2026-07-23 04:30,100,false
2026-07-23 04:45,100,false
2026-07-23 05:00,100,false
2026-07-23 05:15,100,false
2026-07-23 05:30,100,false
2026-07-23 05:45,100,false
2026-07-23 06:00,100,false
2026-07-23 06:15,100,false
2026-07-23 06:30,100,false
2026-07-23 06:45,100,false
2026-07-23 07:00,100,false
2026-07-23 07:15,100,false
2026-07-23 07:30,100,false
2026-07-23 07:45,100,false
2026-07-23 08:00,100,false
2026-07-23 08:15,97,false
2026-07-23 08:30,93,false
2026-07-23 08:45,89,false
2026-07-23 09:00,82,false
2026-07-23 09:15,76,false
2026-07-23 09:30,70,false
2026-07-23 09:45,64,false
2026-07-23 10:00,58,false
2026-07-23 10:15,52,false
2026-07-23 10:30,46,false
2026-07-23 10:45,40,false
2026-07-23 11:00,34,false
2026-07-23 11:15,28,false
2026-07-23 11:30,23,false
2026-07-23 11:45,17,false
2026-07-23 12:00,14,false
2026-07-23 12:15,12,false
2026-07-23 12:30,8,false
2026-07-23 12:45,3,false
2026-07-23 13:00,8,true
2026-07-23 13:15,14,true
2026-07-23 13:30,20,true
2026-07-23 13:45,24,true
2026-07-23 14:00,28,true
2026-07-23 14:15,32,true
2026-07-23 14:30,37,false
2026-07-23 14:45,33,false
2026-07-23 15:00,29,false
2026-07-23 15:15,27,false
2026-07-23 15:30,22,false
2026-07-23 15:45,20,false
2026-07-23 16:00,16,false
2026-07-23 16:15,14,false
2026-07-23 16:30,10,false
2026-07-23 16:45,6,false
2026-07-23 17:00,13,true
2026-07-23 17:15,20,true
2026-07-23 17:30,26,true
2026-07-23 17:45,32,true
2026-07-23 18:00,33,false
2026-07-23 18:15,30,false
2026-07-23 18:30,30,false
2026-07-23 18:45,27,false
2026-07-23 19:15,21,false
2026-07-23 19:30,17,false
2026-07-23 19:45,13,false
2026-07-23 20:00,6,false
2026-07-23 20:15,4,false
2026-07-23 20:30,4,true
2026-07-23 20:45,10,true
2026-07-23 21:00,14,true
2026-07-23 21:15,19,true
2026-07-23 21:30,25,false
2026-07-23 21:45,22,false
2026-07-23 22:00,21,false
2026-07-23 22:15,17,false
2026-07-23 22:30,16,false
2026-07-23 22:45,9,false
2026-07-23 23:00,5,false
2026-07-23 23:15,5,false
2026-07-23 23:30,4,false
2026-07-23 23:45,29,true
