date-time,qty,charging
2026-07-31 00:00,61,false
2026-07-31 00:15,58,false
2026-07-31 00:30,53,false
2026-07-31 00:45,49,false
2026-07-31 01:00,44,false
2026-07-31 01:15,41,false
2026-07-31 01:30,37,false
2026-07-31 01:45,36,false
2026-07-31 02:00,36,false
2026-07-31 02:15,36,false
2026-07-31 02:30,36,false
2026-07-31 02:45,36,false
2026-07-31 03:00,36,false
2026-07-31 03:15,36,false
2026-07-31 03:30,36,false
2026-07-31 03:45,36,false
2026-07-31 04:00,35,false
2026-07-31 04:15,35,false
2026-07-31 04:30,34,false
2026-07-31 04:45,34,false
2026-07-31 05:00,34,false
2026-07-31 05:15,34,false
2026-07-31 05:30,34,false
2026-07-31 05:45,33,false
2026-07-31 06:00,33,false
2026-07-31 06:15,32,false
2026-07-31 06:30,32,false
2026-07-31 06:45,32,false
2026-07-31 07:00,32,false
2026-07-31 07:15,31,false
2026-07-31 07:30,31,false
2026-07-31 07:45,31,false
2026-07-31 08:00,30,false
2026-07-31 08:15,29,false
2026-07-31 08:30,26,false
2026-07-31 08:45,23,false
2026-07-31 09:00,17,false
2026-07-31 09:15,12,false
2026-07-31 09:30,7,false
2026-07-31 09:45,3,false
2026-07-31 10:00,7,true
2026-07-31 10:15,37,true
2026-07-31 10:30,60,false
2026-07-31 10:45,56,false
2026-07-31 11:01,55,false
2026-07-31 11:15,54,false
2026-07-31 11:30,53,false
2026-07-31 11:45,49,false
2026-07-31 12:00,43,false
2026-07-31 12:15,38,false
2026-07-31 12:30,34,false
2026-07-31 12:45,31,false
2026-07-31 13:00,29,false
2026-07-31 13:15,27,false
2026-07-31 13:30,27,false
2026-07-31 13:45,25,false
2026-07-31 14:00,23,false
2026-07-31 14:15,22,false
2026-07-31 14:30,19,false
2026-07-31 14:45,15,false
2026-07-31 15:00,14,false
2026-07-31 15:15,11,false
2026-07-31 15:30,11,false
2026-07-31 15:45,10,false
2026-07-31 16:00,10,false
2026-07-31 16:15,9,false
2026-07-31 16:30,7,false
2026-07-31 16:45,6,false
2026-07-31 17:00,6,false
2026-07-31 17:15,6,false
2026-07-31 17:30,4,false
2026-07-31 17:45,4,false
2026-07-31 18:00,3,false
2026-07-31 18:15,3,false
2026-07-31 18:30,3,false
2026-07-31 18:45,3,false
2026-07-31 19:15,7,false
2026-07-31 19:30,9,true
2026-07-31 19:45,39,true
2026-07-31 20:00,62,true
2026-07-31 20:15,71,false
2026-07-31 20:30,71,false
2026-07-31 20:45,71,false
2026-07-31 21:00,69,false
2026-07-31 21:15,67,false
2026-07-31 21:30,65,false
2026-07-31 21:45,62,false
2026-07-31 22:00,60,false
2026-07-31 22:15,59,false
2026-07-31 22:30,59,false
2026-07-31 22:45,58,false
2026-07-31 23:00,55,false
2026-07-31 23:15,53,false
2026-07-31 23:30,53,false
2026-07-31 23:45,52,false
