date-time,qty,charging
2026-08-25 00:00,80,true
2026-08-25 00:15,87,true
2026-08-25 00:30,93,true
2026-08-25 00:45,97,true
2026-08-25 01:00,99,true
2026-08-25 01:15,100,true
2026-08-25 01:30,100,true
2026-08-25 01:45,100,false
2026-08-25 02:00,100,false
2026-08-25 02:15,100,false
2026-08-25 02:30,100,false
2026-08-25 02:45,100,false
2026-08-25 03:00,100,false
2026-08-25 03:15,100,false
2026-08-25 03:30,100,false
2026-08-25 03:45,100,false
2026-08-25 04:00,100,false
2026-08-25 04:15,100,false
2026-08-25 04:30,100,false
2026-08-25 04:45,100,false
2026-08-25 05:00,100,false
2026-08-25 05:15,100,false
2026-08-25 05:30,100,false
2026-08-25 05:45,100,false
2026-08-25 06:00,100,false
2026-08-25 06:15,100,false
2026-08-25 06:30,100,false
2026-08-25 06:45,100,false
2026-08-25 07:00,100,false
2026-08-25 07:15,100,false
2026-08-25 07:30,100,false
2026-08-25 07:45,97,false
2026-08-25 08:00,92,false
2026-08-25 08:15,90,false
2026-08-25 08:30,88,false
2026-08-25 08:45,84,false
2026-08-25 09:00,83,false
2026-08-25 09:15,79,false
2026-08-25 09:30,75,false
2026-08-25 09:45,71,false
2026-08-25 10:00,69,false
2026-08-25 10:15,67,false
2026-08-25 10:30,65,false
2026-08-25 10:45,61,false
2026-08-25 11:00,56,false
2026-08-25 11:15,53,false
2026-08-25 11:30,49,false
2026-08-25 11:45,45,false
2026-08-25 12:00,40,false
2026-08-25 12:15,34,false
2026-08-25 12:30,42,true
2026-08-25 12:45,65,true
2026-08-25 13:00,81,true
2026-08-25 13:15,90,true
2026-08-25 13:30,92,false
2026-08-25 13:45,91,false
2026-08-25 14:00,86,false
2026-08-25 14:15,83,false
2026-08-25 14:30,82,false
2026-08-25 14:45,80,false
2026-08-25 15:00,79,false
2026-08-25 15:15,77,false
2026-08-25 15:30,76,false
2026-08-25 15:45,75,false
2026-08-25 16:00,73,false
2026-08-25 16:15,71,false
2026-08-25 16:30,70,false
2026-08-25 16:45,68,false
2026-08-25 17:00,67,false
2026-08-25 17:15,64,false
2026-08-25 17:30,61,false
2026-08-25 17:45,57,false
2026-08-25 18:00,50,false
2026-08-25 18:15,46,false
2026-08-25 18:30,42,false
2026-08-25 18:45,38,false
2026-08-25 19:15,28,false
2026-08-25 19:30,22,false
2026-08-25 19:45,20,false
2026-08-25 20:00,17,false
2026-08-25 20:15,15,false
2026-08-25 20:30,12,false
2026-08-25 20:45,6,false
2026-08-25 21:00,3,true
2026-08-25 21:15,34,true
2026-08-25 21:30,58,true
2026-08-25 21:45,75,true
2026-08-25 22:00,80,false
2026-08-25 22:15,80,false
2026-08-25 22:30,76,false
2026-08-25 22:45,72,true
2026-08-25 23:00,81,true
2026-08-25 23:15,90,true
2026-08-25 23:30,94,true
2026-08-25 23:45,97,true
