date-time,qty,charging
2026-08-04 00:00,19,false
2026-08-04 00:15,13,false
2026-08-04 00:30,12,false
2026-08-04 00:45,10,false
2026-08-04 01:00,7,false
2026-08-04 01:15,18,true
2026-08-04 01:30,44,true
2026-08-04 01:45,64,true
2026-08-04 02:00,79,true
2026-08-04 02:15,88,true
2026-08-04 02:30,92,true
2026-08-04 02:45,95,true
2026-08-04 03:00,96,true
2026-08-04 03:15,100,true
2026-08-04 03:30,100,false
2026-08-04 03:45,100,false
2026-08-04 04:00,100,false
2026-08-04 04:15,100,false
2026-08-04 04:30,100,false
2026-08-04 04:45,100,false
2026-08-04 05:00,100,false
2026-08-04 05:15,100,false
2026-08-04 05:30,100,false
2026-08-04 05:45,100,false
2026-08-04 06:00,100,false
2026-08-04 06:15,100,false
2026-08-04 06:30,100,false
2026-08-04 06:45,100,false
2026-08-04 07:00,100,false
2026-08-04 07:15,100,false
2026-08-04 07:30,100,false
2026-08-04 07:45,100,false
2026-08-04 08:00,100,false
2026-08-04 08:15,100,false
2026-08-04 08:30,100,false
2026-08-04 08:45,100,false
2026-08-04 09:00,100,false
2026-08-04 09:15,97,false
2026-08-04 09:30,94,false
2026-08-04 09:45,90,false
2026-08-04 10:00,87,false
2026-08-04 10:15,85,false
2026-08-04 10:30,84,false
2026-08-04 10:45,81,false
2026-08-04 11:00,80,false
2026-08-04 11:15,79,false
2026-08-04 11:30,77,false
2026-08-04 11:45,76,false
2026-08-04 12:00,75,false
2026-08-04 12:15,74,false
2026-08-04 12:30,72,false
2026-08-04 12:45,70,false
2026-08-04 13:00,69,false
2026-08-04 13:15,68,false
2026-08-04 13:30,67,false
2026-08-04 13:45,65,false
2026-08-04 14:00,64,false
2026-08-04 14:15,63,false
2026-08-04 14:30,61,false
2026-08-04 14:45,60,false
2026-08-04 15:00,59,false
2026-08-04 15:15,58,false
2026-08-04 15:30,56,false
2026-08-04 15:45,53,false
2026-08-04 16:00,46,false
2026-08-04 16:15,40,false
2026-08-04 16:30,35,false
2026-08-04 16:45,32,false
2026-08-04 17:00,36,true
2026-08-04 17:15,61,true
2026-08-04 17:30,78,true
2026-08-04 17:45,88,true
2026-08-04 18:00,95,true
2026-08-04 18:15,98,true
2026-08-04 18:30,99,true
2026-08-04 18:45,100,true
2026-08-04 19:15,100,false
2026-08-04 19:30,100,false
2026-08-04 19:46,98,false
2026-08-04 20:00,96,false
2026-08-04 20:15,94,false
2026-08-04 20:30,93,false
2026-08-04 20:45,91,false
2026-08-04 21:00,88,false
2026-08-04 21:15,86,false
2026-08-04 21:30,84,false
2026-08-04 21:45,79,false
2026-08-04 22:00,76,false
2026-08-04 22:15,71,false
2026-08-04 22:30,63,false
2026-08-04 22:45,61,false
2026-08-04 23:00,61,false
2026-08-04 23:15,60,false
2026-08-04 23:30,58,false
2026-08-04 23:45,57,false
