date-time,qty,charging
2025-12-10 00:00,94,true
2025-12-10 00:15,96,true
2025-12-10 00:30,98,true
2025-12-10 00:45,100,true
2025-12-10 01:00,100,false
2025-12-10 01:15,100,false
2025-12-10 01:30,100,false
2025-12-10 01:45,100,false
2025-12-10 02:00,100,false
2025-12-10 02:15,100,false
2025-12-10 02:30,100,false
2025-12-10 02:45,100,false
2025-12-10 03:00,100,false
2025-12-10 03:15,100,false
2025-12-10 03:30,100,false
2025-12-10 03:45,100,false
2025-12-10 04:00,100,false
2025-12-10 04:15,100,false
2025-12-10 04:30,100,false
2025-12-10 04:45,100,false
2025-12-10 05:00,100,false
2025-12-10 05:15,100,false
2025-12-10 05:30,100,false
2025-12-10 05:45,100,false
2025-12-10 06:00,100,false
2025-12-10 06:15,100,false
2025-12-10 06:30,100,false
2025-12-10 06:45,100,false
2025-12-10 07:00,100,false
2025-12-10 07:15,100,false
2025-12-10 07:30,100,false
2025-12-10 07:45,100,false
2025-12-10 08:00,100,false
2025-12-10 08:15,100,false
2025-12-10 08:30,100,false
2025-12-10 08:45,100,false
2025-12-10 09:00,100,false
2025-12-10 09:15,100,false
2025-12-10 09:30,100,false
2025-12-10 09:45,98,false
2025-12-10 10:00,95,false
2025-12-10 10:15,91,false
2025-12-10 10:30,88,false
2025-12-10 10:45,83,false
2025-12-10 11:15,77,false
2025-12-10 11:30,72,false
2025-12-10 11:45,67,false
2025-12-10 12:00,68,true
2025-12-10 12:15,80,true
2025-12-10 12:30,89,true
2025-12-10 12:45,94,true
2025-12-10 13:00,96,true
2025-12-10 13:15,98,true
2025-12-10 13:30,100,true
2025-12-10 13:45,100,false
2025-12-10 14:00,100,false
2025-12-10 14:15,98,false
2025-12-10 14:30,95,false
2025-12-10 14:45,91,false
2025-12-10 15:00,86,false
2025-12-10 15:15,84,false
2025-12-10 15:30,83,false
2025-12-10 15:45,81,false
2025-12-10 16:00,80,false
2025-12-10 16:15,79,false
2025-12-10 16:30,78,false
2025-12-10 16:45,77,false
2025-12-10 17:00,74,false
2025-12-10 17:15,70,false
2025-12-10 17:30,68,false
2025-12-10 17:45,63,false
2025-12-10 18:00,62,false
2025-12-10 18:15,,false
2025-12-10 18:30,56,false
2025-12-10 18:45,52,false
2025-12-10 19:15,45,false
2025-12-10 19:30,43,false
2025-12-10 19:45,41,false
2025-12-10 20:00,40,false
2025-12-10 20:15,37,false
2025-12-10 20:30,34,false
2025-12-10 20:45,33,false
2025-12-10 21:00,32,false
2025-12-10 21:15,,false
2025-12-10 21:30,29,false
2025-12-10 21:45,,false
2025-12-10 22:00,25,false
2025-12-10 22:15,24,false
2025-12-10 22:30,23,false
2025-12-10 22:45,22,false
2025-12-10 23:00,19,false
2025-12-10 23:15,17,false
2025-12-10 23:30,16,false
2025-12-10 23:45,12,false
