date-time,qty,charging
2026-09-12 00:00,21,false
2026-09-12 00:15,21,false
2026-09-12 00:30,21,false
2026-09-12 00:45,20,false
2026-09-12 01:00,20,false
2026-09-12 01:15,20,false
2026-09-12 01:30,19,false
2026-09-12 01:45,19,false
2026-09-12 02:00,19,false
2026-09-12 02:15,19,false
2026-09-12 02:30,18,false
2026-09-12 02:45,18,false
2026-09-12 03:00,18,false
2026-09-12 03:15,18,false
2026-09-12 03:30,18,false
2026-09-12 03:45,18,false
2026-09-12 04:00,17,false
2026-09-12 04:15,17,false
2026-09-12 04:30,17,false
2026-09-12 04:45,17,false
2026-09-12 05:00,16,false
2026-09-12 05:15,16,false
2026-09-12 05:30,16,false
2026-09-12 05:45,15,false
2026-09-12 06:00,12,false
2026-09-12 06:15,11,false
2026-09-12 06:30,8,false
2026-09-12 06:45,4,false
2026-09-12 07:00,8,true
2026-09-12 07:15,36,true
2026-09-12 07:30,55,true
2026-09-12 07:45,71,true
2026-09-12 08:00,80,false
2026-09-12 08:15,79,false
2026-09-12 08:30,74,false
2026-09-12 08:45,70,false
2026-09-12 09:00,69,false
2026-09-12 09:15,80,true
2026-09-12 09:30,83,true
2026-09-12 09:45,90,true
2026-09-12 10:00,95,true
2026-09-12 10:15,98,true
2026-09-12 10:30,99,true
2026-09-12 10:45,100,true
2026-09-12 11:00,100,false
2026-09-12 11:15,100,false
2026-09-12 11:30,100,false
2026-09-12 11:45,97,false
2026-09-12 12:00,94,false
2026-09-12 12:15,85,false
2026-09-12 12:30,79,false
2026-09-12 12:45,71,false
2026-09-12 13:00,64,false
2026-09-12 13:15,55,false
2026-09-12 13:30,43,false
2026-09-12 13:45,33,false
2026-09-12 14:00,23,false
2026-09-12 14:15,14,false
2026-09-12 14:30,9,false
2026-09-12 14:46,5,false
2026-09-12 15:00,2,false
2026-09-12 15:15,2,false
2026-09-12 15:30,5,true
2026-09-12 15:45,23,true
2026-09-12 16:00,35,true
2026-09-12 16:15,49,true
2026-09-12 16:30,61,true
2026-09-12 16:45,68,false
2026-09-12 17:00,65,false
2026-09-12 17:15,62,false
2026-09-12 17:30,61,false
2026-09-12 17:45,60,false
2026-09-12 18:00,60,false
2026-09-12 18:15,59,false
2026-09-12 18:30,59,false
2026-09-12 18:45,59,false
2026-09-12 19:15,58,false
2026-09-12 19:30,58,false
2026-09-12 19:45,55,false
2026-09-12 20:00,50,false
2026-09-12 20:15,46,false
2026-09-12 20:30,40,false
2026-09-12 20:45,38,false
2026-09-12 21:00,36,false
2026-09-12 21:15,32,false
2026-09-12 21:30,31,false
2026-09-12 21:45,28,false
2026-09-12 22:00,26,false
2026-09-12 22:15,25,false
2026-09-12 22:30,12,false
2026-09-12 22:45,12,false
2026-09-12 23:00,12,false
2026-09-12 23:15,7,false
2026-09-12 23:30,3,false
2026-09-12 23:45,15,true
