date-time,qty,charging
2026-04-15 00:00,23,false
2026-04-15 00:15,20,false
2026-04-15 00:30,17,false
2026-04-15 00:45,14,false
2026-04-15 01:00,29,true
2026-04-15 01:15,45,true
2026-04-15 01:30,,true
2026-04-15 01:45,73,true
2026-04-15 02:00,83,true
2026-04-15 02:15,91,true
2026-04-15 02:30,95,true
2026-04-15 02:45,98,true
2026-04-15 03:00,100,true
2026-04-15 03:15,100,true
2026-04-15 03:30,100,false
2026-04-15 03:45,100,false
2026-04-15 04:00,100,false
2026-04-15 04:15,100,false
2026-04-15 04:30,100,false
2026-04-15 04:45,100,false
2026-04-15 05:00,100,false
2026-04-15 05:15,100,false
2026-04-15 05:30,100,false
2026-04-15 05:45,100,false
2026-04-15 06:00,100,false
2026-04-15 06:15,100,false
2026-04-15 06:30,100,false
2026-04-15 06:45,100,false
2026-04-15 07:00,100,false
2026-04-15 07:15,100,false
2026-04-15 07:30,100,false
2026-04-15 07:45,100,false
2026-04-15 08:00,100,false
2026-04-15 08:15,100,false
2026-04-15 08:30,100,false
2026-04-15 08:45,100,false
2026-04-15 09:00,100,false
2026-04-15 09:15,96,false
2026-04-15 09:30,92,false
2026-04-15 09:45,89,false
2026-04-15 10:00,86,false
2026-04-15 10:15,84,false
2026-04-15 10:30,83,false
2026-04-15 10:45,81,false
2026-04-15 11:00,79,false
2026-04-15 11:15,78,false
2026-04-15 11:30,76,false
2026-04-15 11:45,73,false
2026-04-15 12:00,70,false
2026-04-15 12:15,69,false
2026-04-15 12:30,68,false
2026-04-15 12:45,65,false
2026-04-15 13:00,64,false
2026-04-15 13:15,63,false
2026-04-15 13:30,,false
2026-04-15 13:45,58,false
2026-04-15 14:00,55,false
2026-04-15 14:15,51,false
2026-04-15 14:30,50,false
2026-04-15 14:45,49,false
2026-04-15 15:00,43,false
2026-04-15 15:15,40,false
2026-04-15 15:30,36,false
2026-04-15 15:45,33,false
2026-04-15 16:00,32,false
2026-04-15 16:15,,false
2026-04-15 16:30,29,false
2026-04-15 17:00,25,false
2026-04-15 17:30,23,false
2026-04-15 17:45,22,false
2026-04-15 18:00,21,false
2026-04-15 18:15,20,false
2026-04-15 18:30,20,false
2026-04-15 19:00,14,false
2026-04-15 19:15,13,false
2026-04-15 19:30,12,false
2026-04-15 19:45,9,false
2026-04-15 20:00,5,false
2026-04-15 20:15,4,false
2026-04-15 20:30,4,false
2026-04-15 20:45,4,false
2026-04-15 21:00,4,false
2026-04-15 21:15,3,false
2026-04-15 21:45,2,false
2026-04-15 22:00,2,false
2026-04-15 22:15,25,false
2026-04-15 22:30,48,true
2026-04-15 22:45,49,false
2026-04-15 23:15,42,false
2026-04-15 23:30,38,false
2026-04-15 23:45,34,false
