date-time,qty,charging
2026-05-09 00:00,,false
2026-05-09 00:15,31,true
2026-05-09 00:30,48,true
2026-05-09 00:45,63,true
2026-05-09 01:00,77,true
2026-05-09 01:15,80,true
2026-05-09 01:30,80,true
2026-05-09 01:45,80,true
2026-05-09 02:00,80,true
2026-05-09 02:15,80,true
2026-05-09 02:30,80,true
2026-05-09 02:45,80,true
2026-05-09 03:00,80,true
2026-05-09 03:15,80,true
2026-05-09 03:30,80,true
2026-05-09 03:45,80,true
2026-05-09 04:00,80,true
2026-05-09 04:15,83,true
2026-05-09 04:30,83,true
2026-05-09 04:45,86,true
2026-05-09 05:00,94,true
2026-05-09 05:15,98,true
2026-05-09 05:30,100,true
2026-05-09 05:45,100,true
2026-05-09 06:00,100,true
2026-05-09 06:15,100,false
2026-05-09 06:30,100,false
2026-05-09 06:45,100,false
2026-05-09 07:00,100,false
2026-05-09 07:15,100,false
2026-05-09 07:30,100,false
2026-05-09 07:45,100,false
2026-05-09 08:00,99,false
2026-05-09 08:15,96,false
2026-05-09 08:30,90,false
2026-05-09 08:45,83,false
2026-05-09 09:00,79,false
2026-05-09 09:15,73,false
2026-05-09 09:30,71,false
2026-05-09 09:45,65,false
2026-05-09 10:00,62,false
2026-05-09 10:15,,true
2026-05-09 10:30,77,true
2026-05-09 10:45,88,true
2026-05-09 11:00,95,true
2026-05-09 11:15,98,true
2026-05-09 11:30,100,false
2026-05-09 11:45,100,true
2026-05-09 12:00,100,false
2026-05-09 12:15,100,false
2026-05-09 12:30,100,false
2026-05-09 12:45,100,false
2026-05-09 13:00,98,false
2026-05-09 13:15,95,false
2026-05-09 13:30,89,false
2026-05-09 13:45,84,false
2026-05-09 14:00,79,false
2026-05-09 14:15,75,false
