date-time,qty,charging
2026-09-08 00:00,86,true
2026-09-08 00:15,93,true
2026-09-08 00:30,97,true
2026-09-08 00:45,99,true
2026-09-08 01:00,100,true
2026-09-08 01:15,100,true
2026-09-08 01:30,100,false
2026-09-08 01:45,100,false
2026-09-08 02:00,100,false
2026-09-08 02:15,100,false
2026-09-08 02:30,100,false
2026-09-08 02:45,100,false
2026-09-08 03:00,100,false
2026-09-08 03:15,100,false
2026-09-08 03:30,100,false
2026-09-08 03:45,100,false
2026-09-08 04:00,100,false
2026-09-08 04:15,100,false
2026-09-08 04:30,100,false
2026-09-08 04:45,100,false
2026-09-08 05:00,100,false
2026-09-08 05:15,100,false
2026-09-08 05:30,100,false
2026-09-08 06:00,98,false
2026-09-08 06:19,95,false
2026-09-08 06:30,95,false
2026-09-08 07:00,82,false
2026-09-08 07:15,77,false
2026-09-08 07:30,72,false
2026-09-08 07:45,71,false
2026-09-08 08:00,75,true
2026-09-08 08:15,84,true
2026-09-08 08:30,92,true
2026-09-08 08:45,96,true
2026-09-08 09:00,98,true
2026-09-08 09:15,99,true
2026-09-08 09:30,100,true
2026-09-08 09:45,100,false
2026-09-08 10:00,100,false
2026-09-08 10:15,100,false
2026-09-08 10:30,100,false
2026-09-08 10:45,100,false
2026-09-08 11:00,100,false
2026-09-08 11:15,100,false
2026-09-08 11:30,100,false
2026-09-08 11:45,100,false
2026-09-08 12:00,100,false
2026-09-08 12:15,100,false
2026-09-08 12:30,100,false
2026-09-08 12:45,99,false
2026-09-08 13:00,94,false
2026-09-08 13:15,91,true
2026-09-08 13:30,95,true
2026-09-08 13:45,97,true
2026-09-08 14:00,99,true
2026-09-08 14:15,100,true
2026-09-08 14:30,100,false
2026-09-08 14:45,100,false
2026-09-08 15:00,100,false
2026-09-08 15:15,100,false
2026-09-08 15:30,100,false
2026-09-08 15:45,100,false
2026-09-08 16:00,100,false
2026-09-08 16:15,100,false
2026-09-08 16:30,100,false
2026-09-08 16:45,100,false
2026-09-08 17:00,100,false
2026-09-08 17:15,96,false
2026-09-08 17:30,91,false
2026-09-08 17:45,85,false
2026-09-08 18:00,78,false
2026-09-08 18:15,76,false
2026-09-08 18:30,73,false
2026-09-08 18:45,69,false
2026-09-08 19:15,64,false
2026-09-08 19:30,64,false
2026-09-08 19:45,64,false
2026-09-08 20:00,58,false
2026-09-08 20:15,52,false
2026-09-08 20:30,50,false
2026-09-08 20:45,45,false
2026-09-08 21:00,42,false
2026-09-08 21:15,38,false
2026-09-08 21:30,34,false
2026-09-08 21:45,31,false
2026-09-08 22:00,27,false
2026-09-08 22:15,24,false
2026-09-08 22:30,21,false
2026-09-08 22:45,18,false
2026-09-08 23:00,16,false
2026-09-08 23:15,14,false
2026-09-08 23:30,20,true
2026-09-08 23:45,32,true
