date-time,qty,charging
date-time,qty,charging
2026-09-05 00:00,56,true
2026-09-05 00:15,66,true
2026-09-05 00:30,75,true
2026-09-05 00:45,84,true
2026-09-05 01:00,91,true
2026-09-05 01:15,96,true
2026-09-05 01:30,98,true
2026-09-05 01:45,100,true
2026-09-05 02:00,100,true
2026-09-05 02:15,100,false
2026-09-05 02:30,100,false
2026-09-05 02:45,100,false
2026-09-05 03:00,100,false
2026-09-05 03:15,100,false
2026-09-05 03:30,100,false
2026-09-05 03:45,100,false
2026-09-05 04:00,100,false
2026-09-05 04:15,100,false
2026-09-05 04:30,100,false
2026-09-05 04:45,100,false
2026-09-05 05:00,100,false
2026-09-05 05:15,100,false
2026-09-05 05:30,100,false
2026-09-05 05:45,100,false
2026-09-05 06:00,100,false
2026-09-05 06:15,100,false
2026-09-05 06:30,100,false
2026-09-05 06:45,100,false
2026-09-05 07:00,100,false
2026-09-05 07:15,100,false
2026-09-05 07:30,96,false
2026-09-05 07:45,90,false
2026-09-05 08:00,87,false
2026-09-05 08:15,83,false
2026-09-05 08:30,79,false
2026-09-05 08:45,76,false
2026-09-05 09:00,72,false
2026-09-05 09:15,68,false
2026-09-05 09:30,64,false
2026-09-05 09:45,60,false
2026-09-05 10:00,56,false
2026-09-05 10:15,53,false
2026-09-05 10:30,49,false
2026-09-05 10:45,45,false
2026-09-05 11:00,41,false
2026-09-05 11:15,36,false
2026-09-05 11:30,31,false
2026-09-05 11:45,27,false
2026-09-05 12:00,22,false
2026-09-05 12:15,18,false
2026-09-05 12:30,15,false
2026-09-05 12:45,12,false
2026-09-05 13:00,8,false
2026-09-05 13:15,33,true
2026-09-05 13:30,50,true
2026-09-05 13:45,52,false
2026-09-05 14:00,48,false
2026-09-05 14:15,43,false
2026-09-05 14:30,40,false
2026-09-05 14:45,36,false
2026-09-05 15:00,32,false
2026-09-05 15:15,28,false
2026-09-05 15:30,24,false
2026-09-05 15:45,20,false
2026-09-05 16:00,16,false
2026-09-05 16:15,14,false
2026-09-05 16:30,8,false
2026-09-05 16:45,6,true
2026-09-05 17:00,36,true
2026-09-05 17:15,60,true
2026-09-05 17:30,78,true
2026-09-05 17:45,87,true
2026-09-05 18:00,93,true
2026-09-05 18:15,94,false
2026-09-05 18:30,94,false
2026-09-05 18:45,91,false
2026-09-05 19:15,87,false
2026-09-05 19:30,87,false
2026-09-05 19:45,87,false
2026-09-05 20:00,84,false
2026-09-05 20:15,84,false
2026-09-05 20:30,84,false
2026-09-05 20:45,83,false
2026-09-05 21:00,83,false
2026-09-05 21:15,81,false
2026-09-05 21:30,79,false
2026-09-05 21:45,76,false
2026-09-05 22:00,76,false
2026-09-05 22:15,74,false
2026-09-05 22:30,73,false
2026-09-05 22:45,72,false
2026-09-05 23:00,69,false
2026-09-05 23:15,60,true
2026-09-05 23:30,66,true
2026-09-05 23:45,72,true
